Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,seats,selling_price,age,car_name,km_driven
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,18,14,549,5,31925,23,GMC Jimmy,32711
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,rear wheel drive,2,,Compact,2dr SUV,20,14,549,5,19270,23,GMC Jimmy,58384
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,,Compact,2dr SUV,20,15,549,5,22170,23,GMC Jimmy,30702
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,18,14,549,5,30225,23,GMC Jimmy,32876
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,15,549,5,28225,23,GMC Jimmy,78610
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,18,14,549,5,33920,23,GMC Jimmy,72271
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,,Midsize,4dr SUV,18,14,549,5,28770,23,GMC Jimmy,54709
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,,Midsize,4dr SUV,20,15,549,5,29925,23,GMC Jimmy,23976
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,33295,9,Dodge Journey,26796
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,33295,9,Dodge Journey,30628
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,27395,9,Dodge Journey,76759
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,28695,9,Dodge Journey,28932
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,5,26595,9,Dodge Journey,58606
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,5,23495,9,Dodge Journey,78272
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,29995,9,Dodge Journey,20131
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,5,25195,9,Dodge Journey,73343
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,5,20695,9,Dodge Journey,32196
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,17,1851,5,31395,9,Dodge Journey,23974
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,17,1851,5,31395,9,Dodge Journey,47859
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,5,27395,8,Dodge Journey,48624
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,5,26295,8,Dodge Journey,38318
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,26595,8,Dodge Journey,26411
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,33695,8,Dodge Journey,84290
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,28395,8,Dodge Journey,60881
Dodge,Journey,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,1851,5,31795,8,Dodge Journey,75344
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,30895,8,Dodge Journey,31428
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,5,20995,8,Dodge Journey,32295
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,1851,5,24895,8,Dodge Journey,58477
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,29795,8,Dodge Journey,65467
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851,5,20995,7,Dodge Journey,29477
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,33695,7,Dodge Journey,61148
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851,5,26295,7,Dodge Journey,32908
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,29795,7,Dodge Journey,44416
Dodge,Journey,2017,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,1851,5,31795,7,Dodge Journey,57532
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,30995,7,Dodge Journey,57184
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,26595,7,Dodge Journey,25490
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851,5,27495,7,Dodge Journey,40197
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,1851,5,28395,7,Dodge Journey,69804
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1851,5,24895,7,Dodge Journey,32332
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,25240,9,Nissan Juke,68909
Nissan,Juke,2015,premium unleaded (required),215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,2009,5,28020,9,Nissan Juke,63359
Nissan,Juke,2015,premium unleaded (required),211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,5,30020,9,Nissan Juke,66817
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,5,26940,9,Nissan Juke,79927
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,20250,9,Nissan Juke,59145
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,22300,9,Nissan Juke,65267
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,5,24150,9,Nissan Juke,75968
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,5,22100,9,Nissan Juke,39604
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,2009,5,27230,9,Nissan Juke,62758
Nissan,Juke,2015,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,2009,5,24830,9,Nissan Juke,58324
Nissan,Juke,2016,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,2009,5,24830,8,Nissan Juke,31104
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,5,22100,8,Nissan Juke,30806
Nissan,Juke,2016,premium unleaded (required),211,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,2009,5,28020,8,Nissan Juke,26100
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,22300,8,Nissan Juke,25755
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,5,24150,8,Nissan Juke,28613
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,2009,5,26940,8,Nissan Juke,53521
Nissan,Juke,2016,premium unleaded (required),215,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,5,30020,8,Nissan Juke,23284
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,20250,8,Nissan Juke,34142
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,2009,5,27230,8,Nissan Juke,64587
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,25240,8,Nissan Juke,75550
Nissan,Juke,2017,premium unleaded (required),215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,26,2009,5,28020,7,Nissan Juke,30043
Nissan,Juke,2017,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,33,27,2009,5,24830,7,Nissan Juke,27870
Nissan,Juke,2017,premium unleaded (required),211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,2009,5,30020,7,Nissan Juke,37103
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,30,26,2009,5,27230,7,Nissan Juke,77148
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,5,26940,7,Nissan Juke,45138
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,5,24400,7,Nissan Juke,32654
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,2009,5,22100,7,Nissan Juke,79345
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,20250,7,Nissan Juke,77289
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,22550,7,Nissan Juke,41753
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,2009,5,25240,7,Nissan Juke,43853
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,2,Hatchback,Compact,2dr Hatchback,29,24,640,5,2000,32,Subaru Justy,65338
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640,5,2000,32,Subaru Justy,78952
Subaru,Justy,1992,regular unleaded,66,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,5,2000,32,Subaru Justy,31930
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,5,2000,32,Subaru Justy,40815
Subaru,Justy,1993,regular unleaded,73,3,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,28,640,5,2000,31,Subaru Justy,74572
Subaru,Justy,1993,regular unleaded,73,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,28,640,5,2000,31,Subaru Justy,31519
Subaru,Justy,1993,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640,5,2000,31,Subaru Justy,63270
Subaru,Justy,1993,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,5,2000,31,Subaru Justy,81161
Subaru,Justy,1994,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,640,5,2000,30,Subaru Justy,38469
Subaru,Justy,1994,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,640,5,2000,30,Subaru Justy,66269
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,24,18,190,5,41250,11,Infiniti JX,44030
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,23,18,190,5,42650,11,Infiniti JX,52294
Kia,K900,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720,5,59900,9,Kia K900,28516
Kia,K900,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720,5,54500,9,Kia K900,42607
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17,1720,5,49000,8,Kia K900,83927
Kia,K900,2016,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,1720,5,61900,8,Kia K900,44428
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17,1720,5,54900,8,Kia K900,45209
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,31,23,481,5,21049,13,Suzuki Kizashi,23141
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,22049,13,Suzuki Kizashi,31711
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,24149,13,Suzuki Kizashi,20774
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,27299,13,Suzuki Kizashi,49451
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,23399,13,Suzuki Kizashi,73382
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,,Midsize,Sedan,29,20,481,5,24849,13,Suzuki Kizashi,58399
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,,Midsize,Sedan,29,20,481,5,23049,13,Suzuki Kizashi,56041
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,25949,13,Suzuki Kizashi,68040
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,30,23,481,5,22099,13,Suzuki Kizashi,35662
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,25499,13,Suzuki Kizashi,23709
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,,Midsize,Sedan,31,21,481,5,18999,13,Suzuki Kizashi,26146
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,23899,12,Suzuki Kizashi,80130
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,25249,12,Suzuki Kizashi,39190
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,27549,12,Suzuki Kizashi,27389
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,22299,12,Suzuki Kizashi,30093
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,23649,12,Suzuki Kizashi,76215
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,25749,12,Suzuki Kizashi,64526
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,24399,12,Suzuki Kizashi,25569
Suzuki,Kizashi,2012,regular unleaded,185,4,MANUAL,front wheel drive,4,,Midsize,Sedan,31,21,481,5,18999,12,Suzuki Kizashi,62151
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,26199,12,Suzuki Kizashi,68231
Suzuki,Kizashi,2012,regular unleaded,185,4,MANUAL,front wheel drive,4,,Midsize,Sedan,29,20,481,5,25099,12,Suzuki Kizashi,21180
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,31,23,481,5,20999,12,Suzuki Kizashi,76653
Suzuki,Kizashi,2012,regular unleaded,185,4,MANUAL,front wheel drive,4,,Midsize,Sedan,29,20,481,5,22249,12,Suzuki Kizashi,83454
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,27549,12,Suzuki Kizashi,37791
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,26199,12,Suzuki Kizashi,45832
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,30,23,481,5,22349,12,Suzuki Kizashi,56330
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,25799,11,Suzuki Kizashi,20880
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,,Midsize,Sedan,30,23,481,5,21749,11,Suzuki Kizashi,43180
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,23249,11,Suzuki Kizashi,79579
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,28999,11,Suzuki Kizashi,35876
Suzuki,Kizashi,2013,regular unleaded,185,4,MANUAL,front wheel drive,4,,Midsize,Sedan,29,20,481,5,19999,11,Suzuki Kizashi,33183
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,,Midsize,Sedan,29,22,481,5,27199,11,Suzuki Kizashi,75774
Buick,LaCrosse,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,"Flex Fuel,Hybrid",Large,Sedan,36,25,155,5,35725,9,Buick LaCrosse,22179
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,28,18,155,5,31065,9,Buick LaCrosse,41694
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17,155,5,40500,9,Buick LaCrosse,41004
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155,5,39970,9,Buick LaCrosse,29789
Buick,LaCrosse,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,"Flex Fuel,Hybrid",Large,Sedan,36,25,155,5,33635,9,Buick LaCrosse,24436
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155,5,38025,9,Buick LaCrosse,50018
Buick,LaCrosse,2015,flex-fuel (unleaded/E85),304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17,155,5,38730,9,Buick LaCrosse,27182
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155,5,34065,8,Buick LaCrosse,51507
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155,5,40145,8,Buick LaCrosse,23875
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17,155,5,38905,8,Buick LaCrosse,47015
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance,Hybrid",Large,Sedan,28,18,155,5,35900,8,Buick LaCrosse,64903
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance,Hybrid",Large,Sedan,28,18,155,5,33810,8,Buick LaCrosse,78901
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17,155,5,40675,8,Buick LaCrosse,64174
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18,155,5,38200,8,Buick LaCrosse,79504
Buick,LaCrosse,2016,flex-fuel (unleaded/E85),304,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,28,18,155,5,31065,8,Buick LaCrosse,77605
Buick,LaCrosse,2017,regular unleaded,310,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,31,21,155,5,36065,7,Buick LaCrosse,21796
Buick,LaCrosse,2017,regular unleaded,310,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,31,21,155,5,38665,7,Buick LaCrosse,65845
Buick,LaCrosse,2017,regular unleaded,310,6,AUTOMATIC,all wheel drive,4,Performance,Large,Sedan,29,20,155,5,43265,7,Buick LaCrosse,81075
Buick,LaCrosse,2017,regular unleaded,310,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,31,21,155,5,32065,7,Buick LaCrosse,66921
Buick,LaCrosse,2017,regular unleaded,310,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,31,21,155,5,41065,7,Buick LaCrosse,60581
Mitsubishi,Lancer Evolution,2013,premium unleaded (required),291,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,22,17,436,5,37895,11,Mitsubishi Lancer Evolution,61739
Mitsubishi,Lancer Evolution,2013,premium unleaded (required),291,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,23,17,436,5,34695,11,Mitsubishi Lancer Evolution,45704
Mitsubishi,Lancer Evolution,2014,premium unleaded (required),291,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,22,17,436,5,38195,10,Mitsubishi Lancer Evolution,60490
Mitsubishi,Lancer Evolution,2014,premium unleaded (required),291,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,23,17,436,5,34995,10,Mitsubishi Lancer Evolution,77039
Mitsubishi,Lancer Evolution,2015,premium unleaded (required),303,4,MANUAL,all wheel drive,4,"Factory Tuner,High-Performance",Compact,Sedan,23,17,436,5,37995,9,Mitsubishi Lancer Evolution,73672
Mitsubishi,Lancer Evolution,2015,premium unleaded (required),291,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,23,17,436,5,34495,9,Mitsubishi Lancer Evolution,78704
Mitsubishi,Lancer Evolution,2015,premium unleaded (required),291,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,22,17,436,5,38995,9,Mitsubishi Lancer Evolution,59633
Mitsubishi,Lancer Sportback,2012,regular unleaded,168,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,22,436,5,21345,12,Mitsubishi Lancer Sportback,63427
Mitsubishi,Lancer Sportback,2012,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,24,436,5,18395,12,Mitsubishi Lancer Sportback,52905
